"NBa7we src","d4r55","fzvQIb","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","RfnDt","eaLgGf","dSlJg","dSlJg 2","znYl0","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjWGH8WV6rPm2kYQhshhxpEjpqAGicmo4oqcgKjvDExPgtiGxtxU=w72-h72-p-rp-mo-ba2-br100","Tjioe Sunarto Himawan","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The place is comfortable for walking in Salatiga","Local Guide · 19 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWOe6JOZyOAA6cP5pkUgbKdUwTK_T0BnM5HugB_ylHmUc_Yj6A=w72-h72-p-rp-mo-br100","Reino Adi Septiawan","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","comfortable according to budget","1 review · 11 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKE5oil7XhK-BzL8u6aJ-Rh_BAy8WjbuLrh_zZBRiFU1KTfhQ=w72-h72-p-rp-mo-br100","Dion Kabkid","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","comfortable i can sleep well here","1 review","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUgHtprzRpO9aP2ajzBTRh8ZmCTtnTtmrP5LOvbyac0LYSoQZJ7=w72-h72-p-rp-mo-ba6-br100","Barnabas Cilacapness","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Ready to serve","Local Guide · 749 reviews · 809 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXlZvFcW3am8eRO0xJvhWd23QMab_YkMa7xGug6rJJHVvMSxwFP=w72-h72-p-rp-mo-ba3-br100","juniary lusiana","1/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Not good. bathroom is destroyedrrrr","Local Guide · 66 reviews · 17 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU4cnNkAytH5K9cj0q00pigDJHB6f9J6MZ8QNMBnZk4sFa0TJsh=w72-h72-p-rp-mo-ba3-br100","Khovid Alfikri","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Strategic and comfortable location","Local Guide · 75 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVUHLq08AWVKmb7__JrOV3Rem1ndM2S0Fce4-7AxFYQ6bZQeGmN=w72-h72-p-rp-mo-ba4-br100","siwi tri wibowo","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable place","Local Guide · 142 reviews · 285 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVAaNwChtVyW9VS8kuifm2meeEuan7XTY63qngonoSeCkEci0T4=w72-h72-p-rp-mo-ba5-br100","bapake dilla","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Strategic and comfortable location","Local Guide · 197 reviews · 35 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocI2GyGG3XwkV9m0qpAv0qY7fOrBp9uQxK7cQZf51QZ-R2bDnw=w72-h72-p-rp-mo-ba3-br100","Haryanto azfar","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap accommodation in Salatiga","Local Guide · 32 reviews · 6 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUyCCcpcPp6KHheav_9mdo3x6vDd69zQIPzHL0DwOEgVJ1zmIup=w72-h72-p-rp-mo-ba6-br100","yonathan wijaya","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean cheap hotel, sippp","Local Guide · 348 reviews · 2,359 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUGwg5hCLMbsIDYxWq6vD_LTY19g9G9WoVnMMrFiuuuSLizYoM=w72-h72-p-rp-mo-ba3-br100","Fui Ha","4/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Quiet for rest","Local Guide · 31 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUFNcIin7XXREJx3D8snH9oQsEPMz19rPUPdHO5QI62pWY3ZLE=w72-h72-p-rp-mo-ba4-br100","Tiviana Lubis","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable & friendly price","Local Guide · 133 reviews · 13 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUbNBK3ap7NVDfOi5QGxAzEVR_oni5XO9hpeah_pO4kMsreNlmKQg=w72-h72-p-rp-mo-ba6-br100","Agus Wibowo","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, cheap, special service..","Local Guide · 465 reviews · 1,534 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUTrPQ87qskExhw-7ktgsedvVd40GjNRQyrdvbj4w3q46kWbum_=w72-h72-p-rp-mo-ba5-br100","fatkhur rozi","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","According to the price, service is okay","Local Guide · 516 reviews · 563 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVBVgsZ1XMmXz61h74yBNtedUSvA-Q1cVuF8AGoJ43_Ig8aOKwRpQ=w72-h72-p-rp-mo-ba4-br100","Heri Lentho Official","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","A Portrait of a Beautiful National Fellowship","Local Guide · 10 reviews · 473 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXT-m44m6gUulBGPlL5u8rXPMXRj4wKGAaQgP2uqoy02L0kF6Vp=w72-h72-p-rp-mo-ba2-br100","tahan cambahneo","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","According to your budget, affordable prices","Local Guide · 27 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV2CvGUZbFbNm5m_ka6OcnYxAqkXPrd6k7-5P-hvhDnqubhlWM=w72-h72-p-rp-mo-ba3-br100","Naofal Hakim","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable according to expectations","Local Guide · 25 reviews · 50 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV_FVDUCyziFiLclbcNjLcwoIXLxXPg9No9xF3DG_WI57fuWSYJvA=w72-h72-p-rp-mo-ba2-br100","qouemoci","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","the atmosphere is Sera... eh fun","Local Guide · 13 reviews · 13 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWA9O8vROKrLqHHMKItwMVOvUvk282osty_L4I203COaIOwvXzC=w72-h72-p-rp-mo-ba2-br100","Yohanes Fery","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The TV is not clear","Local Guide · 16 reviews · 3 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVD6TgvsadHkr6yiT3I9snpY1NdmtLQqlPER7TNb-7iah5cpbQ4=w72-h72-p-rp-mo-br100","andiana widya","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The place is quiet","18 reviews · 5 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW5hrba6VJAq_6ygNOPOAwQT4KYxstnalnBlIa87pBezkiN7aym=w72-h72-p-rp-mo-ba4-br100","Marco Dewanto","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, location in the city center...","Local Guide · 127 reviews · 72 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV9McHHxZSFPTn8MxxAzva9kZfGqosSZmW8Et5hQCHV96X4zkY0=w72-h72-p-rp-mo-ba5-br100","ludji martin","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Perfect for travelers... Comfortable","Local Guide · 157 reviews · 613 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXmCIAUYWi1uja7mwiQOSlniQp14BvYzCD8ApzwVvKzicBpu64T=w72-h72-p-rp-mo-br100","Risali Muftazani","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Good.. Friendly service..","3 reviews · 10 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWw_pYEfA7tBPuwYgjEs-QHoYy13OHEE-Ai-cFyuADj7wDpYVdw=w72-h72-p-rp-mo-ba4-br100","Yahya Yoga","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap prices and good service","Local Guide · 134 reviews · 91 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJPgMSCFFFksyYdF_4YMhPbkBJ6w3yHUcA3lfKl1bGvigYeYw=w72-h72-p-rp-mo-br100","Vincensius Christianto","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Not bad for stopping by","10 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXNXlFfjVCO6kVjXkgyOeakCCrmc1ZVkwjt6Jojx9Odxw4hZPw=w72-h72-p-rp-mo-ba5-br100","Ryan Explorer","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable and cheap","Local Guide · 216 reviews · 316 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVlJPGOjFRMTMWBLvI6pAmARP3OETQP-QlxgT6OpjE0cOTbougI=w72-h72-p-rp-mo-br100","Az Nar","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The night guard is very friendly 👍👍👍 …","7 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIpa70QmuQ_PYR_iIlzwJJAjuFJWmWjytM72UchtlQ4d13TGw=w72-h72-p-rp-mo-br100","Marchita Monintja","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable and strategic","24 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXGjUHo2mtGMj77y4xbmXFaIPPC9lO3Q6lOGLu-HRB9FehNqvM=w72-h72-p-rp-mo-ba4-br100","nur rahman","3/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Very affordable price","Local Guide · 81 reviews · 395 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU8nE8sWhj09Oi8_K-_gWOp-FRWBrZR1RYM9NuOlHvhm_ne190=w72-h72-p-rp-mo-ba3-br100","Niwayan ekawathi","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Quite cheap in the middle of Salatiga city","Local Guide · 15 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU_zqH-I108lqQRINUk82cI3E3GccSF6RDmDLBh88WGSiNOLOBoyA=w72-h72-p-rp-mo-ba5-br100","Theodorus Olwyn","2/5","8 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The facilities are lacking","Local Guide · 444 reviews · 10 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVYr16CHLfusZ7z1xcV46q_s1YdIgQzZ9PnnPWfe4DSWVH6ONAr=w72-h72-p-rp-mo-ba5-br100","Marion Puttirulan","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable place, cheap price","Local Guide · 121 reviews · 346 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVvuRwzW6ezjo--GFRVrvbVtR6dscHo1H1oguRan6fDN8vxvQE=w72-h72-p-rp-mo-ba3-br100","sutan mudo","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Nice and clean","Local Guide · 63 reviews · 4 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUVOxXx-yc6Da5xwcvgGEbxj0Kr06BE_fVbXcE_wGxRxR4YGQ9ogA=w72-h72-p-rp-mo-ba4-br100","Metta","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","OK, for a backpacker","Local Guide · 107 reviews · 32 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIZWbHpd3RY2B1DQjk3OwNOqjXPHKNdPyRd6fbdy_8HvuSd_w=w72-h72-p-rp-mo-ba5-br100","Danny Wibowo","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean and quiet","Local Guide · 449 reviews · 5 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXdlzTLE0hJZW80e1zoIttcL2yL8TwUvXD3urrLFTNrkH4FL1uA=w72-h72-p-rp-mo-ba4-br100","Supra Yogi","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The atmosphere is beautiful and cool","Local Guide · 106 reviews · 126 photos","","","","Share","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWS4UmjZ-U6fG_-cyOIwAnbNn11a6vzcN9rGVTZ0qwiwiQP3eaR=w72-h72-p-rp-mo-ba2-br100","rizgun","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Water is dead, not clean","Local Guide · 7 reviews · 4 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJc43UpBZVfCusen73juUaEjyD2VMsIQKfsItpy2iQbyhr5Jw=w72-h72-p-rp-mo-br100","Ratna Tri Wahyudi","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable for resting","10 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWqnwM6j8-i-b5g0brRrMhn-zlA0xcHia_macwle6fra5R_ZgQr_w=w72-h72-p-rp-mo-ba4-br100","hengky makatipu","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","helpful,
clean and comfortable room","Local Guide · 135 reviews · 127 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocK_jojVvOMYctQd__RJUt7jWaGDqGmRhcmklCYQFyMrBthoWA9R=w72-h72-p-rp-mo-br100","Fajriah Nurcahyo","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Old building, cheap and close to everywhere","8 reviews · 18 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWDJS90TMHjbmXC7KnH2sft_dTXP96Fnk0unPSQII42TNCudMLe=w72-h72-p-rp-mo-ba5-br100","Erwin Wijaya","3/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Location in the middle of Salatiga city","Local Guide · 295 reviews · 91 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVqK3-pM9Lj8ZDMy0phe7vTCy6vowYcOZmN3UQowUSyg8kWSMo9=w72-h72-p-rp-mo-ba5-br100","Muhammad Rachmadi","5/5","8 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Safe and cheap","Local Guide · 143 reviews · 140 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVlDb9KBK82nGmAITzIgMTYkzlSvoauf_nZ_fEpY7wqI_RaTRIztQ=w72-h72-p-rp-mo-ba3-br100","Ivander Carl Pratama Manullang","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","neat, clean, highly recommend","Local Guide · 50 reviews · 24 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVmqNupogxqDLUr6obgjGaGv3FqgbiSlWFF2t83JVlj96kZnC6k=w72-h72-p-rp-mo-ba4-br100","Surya Kurnia","2/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Good, comfortable...","Local Guide · 125 reviews · 12 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVg7PZaRTdZUFATkjULYORb4uDjZQ_rzi_Z8hU_frGdbTkPlcokYA=w72-h72-p-rp-mo-br100","mamat pasko","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Quite comfortable","6 reviews · 6 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXmlCKeVSndrbJUCozlk9pNe_593qY7aaa7aGSiq0UbhIe5a-CV=w72-h72-p-rp-mo-ba6-br100","Candra Tri Admadi","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Good service","Local Guide · 156 reviews · 3,422 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWuYzeK0hF4BxNlORGb_Z1zRKOz_8v4GIfA3UOkFtXbtmI-eEs=w72-h72-p-rp-mo-ba4-br100","Wensy Wahani","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap","Local Guide · 235 reviews · 27 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV74HO7Vdn2VP5RldX4rc_cUEbg0Pt_r5r5f9pBW-0S0wVLaRQ=w72-h72-p-rp-mo-ba5-br100","Mohammad Reza Gemi Omandi","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable, close to everywhere, cheap","Local Guide · 156 reviews · 325 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKxlsORlVFuitk2jUiK1dlJBL3MS7ptZGXwolcFGpBjrOnHjw=w72-h72-p-rp-mo-br100","Amin Widayat","1/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","According to the price paid","2 reviews · 3 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUWcsANsobrwu4pF1EaXBZPP9kyXseKp0GKDruKFq_LQU3PVr_Z=w72-h72-p-rp-mo-br100","Asrita Juni","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","As usual","4 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVHd71cGqznYnpHAExmDuh_3qTt9GUDkqrvgsdzxcFJVzJ6YcCF=w72-h72-p-rp-mo-ba5-br100","dxianøll","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","facilities need to be improved","Local Guide · 330 reviews · 88 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVfuhqYJYZZqxfVJRoHRRMvuAIROGPAUt5tAoZxGjxYaDicjznA=w72-h72-p-rp-mo-br100","sri endah suryaningrum","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","🙏 …","3 reviews · 1 photo","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocI1KRQWKrMsdB-R1UVdnwwR1VlcNNHsAjy1YQLk53QzcaPvavw=w72-h72-p-rp-mo-br100","CHANNEL status","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The shower water is stingy","1 review · 12 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXwAdMtT_NQOgeNWndUr8XwjQyQhztzjGR_s9rMd2PNPhaP3BiK=w72-h72-p-rp-mo-ba5-br100","Agus Ry","5/5","a year ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable","Local Guide · 246 reviews · 398 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWYSh25X8ycX4ZTdVH9KKp-T2nb7qrBC7mhD2cUmSHUz9sOwRc4pQ=w72-h72-p-rp-mo-ba5-br100","Bambang Praswanto.","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Just normal","Local Guide · 254 reviews · 101 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVutKiBxhIC_tKEDl-yNRPvErMleeri0hq_4aSiPl3xV0kOm2oV=w72-h72-p-rp-mo-ba5-br100","Setiawan Dharma","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean...ok","Local Guide · 157 reviews · 706 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIFTN6kUh04N899T4QKwdDr0QoW40ZquBnImYAGcIJKrO-PGJQ=w72-h72-p-rp-mo-ba3-br100","Bagas Prakoso","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable accommodation","Local Guide · 23 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocK87tfad-Ykkb8Fx_wbOmVhZ3_7kT-qig4Wq5aEAtwAdx_yo9k=w72-h72-p-rp-mo-ba4-br100","KKP - KJA Danny Wibowo","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cultural heritage building in Salatiga","Local Guide · 284 reviews · 6 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU3MsnsSLlLIrAJ_SbLiShZveZFd04TX5XsnnOuQqkI0vGdvhVh=w72-h72-p-rp-mo-ba3-br100","Putra Lesmono, S.Psi., MM","5/5","4 days ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 12 reviews · 4 photos","","","","Like","Share","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKwl1TcyK61ae9Ifg__pryVBm9NPtjeYqlTjJIJp_U58HAMWA=w72-h72-p-rp-mo-ba4-br100","Agung Nugroho","3/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Reasonable","Local Guide · 95 reviews · 242 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUvsfNKSq7u0CKj2M7X_Cc9L4Uyq7lX6qfAKaGxXqTfPhxkulZ6=w72-h72-p-rp-mo-ba4-br100","Anindita Nur auliah","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean, tidy, comfortable","Local Guide · 137 reviews · 34 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJBWqLCgamxiSpamxpreO9ISRj_T2xKJ7YWGBX7aqP-W50Ckw=w72-h72-p-rp-mo-ba5-br100","Darmawan Mawan","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The mosquitoes hmmmmmm....","Local Guide · 45 reviews · 1,170 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUS8US8gZzA0fqJDGOTqxW-_H-hSFELJqn8B1SMK6hgReflufww=w72-h72-p-rp-mo-br100","Dedi Setiawan","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Great with good service","4 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVzRY_LQDs8lVoGr8CFLW0TGS0cE_6GCjcnDnabgl7ju1k5DHE=w72-h72-p-rp-mo-br100","Dewi Yanti2","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Clean...","49 reviews · 96 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJ7CRpzbNzRuLWvdLAnwj1F4aVbTM-cpcUe5_OFEVmxTfMeJw=w72-h72-p-rp-mo-ba3-br100","M364 TAN","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","That's not bad","Local Guide · 37 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUIbeXNywgLVe2xiDqDgSHWsHEYdPEcQOj7D2W2Y5u5bBZX8GPh=w72-h72-p-rp-mo-ba4-br100","RADINAL SIMAMORA","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap and Friendly.","Local Guide · 75 reviews · 239 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKfFltU2rFQ5McdDh3ZwzrBwurhZlJA7hVv0LYugKVc94R9ow=w72-h72-p-rp-mo-br100","Suyoto Dwi Sanjaya","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable to rest","4 reviews · 5 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWgA_KR1sakwe8JXEVUVszwo0z-TD4taJRZVrr01_y9C-bPj_c-=w72-h72-p-rp-mo-ba5-br100","Marnangkok Situmorang","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The best 👍👍👌 …","Local Guide · 313 reviews · 500 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
